user_id,name,gender,age,email,phone_number,location_id,preferred_services,preferred_time_slots,booking_history_count,cancellation_rate,average_rating_given,wallet_balance,last_booking_date,subscription_status,feedback_score,Total_Bookings,First_Booking_Date,Last_Booking_Date,Days_Since_Last_Booking,Avg_Booking_Gap,Service_Types_Used,Preferred_Service_Type,Total_Spend,Avg_Spend_Per_Booking,Last_Spend_Amount,Discount_Usage_Frequency,Cancellation_Count,Reschedule_Count,No_Show_Count,High-Value_Customer,App_Logins_Per_Month,Total_App_Logins,Browsing_History_Depth,Search_Queries_Performed,Click-Through-Rate (CTR),Referral_Usage,Social_Media_Engagement,Time_Spent_on_Platform (min),Feedback_Score,Last_Feedback_Score,Negative_Reviews_Count,Complaints_Raised,Issue_Resolution_Time,Customer_Support_Contacts,Inactive_Days,Booking_Frequency_Change,Spend_Change_Rate,Service_Type_Change,Unsubscribed_Notifications,Downgrade_Service_Usage,Churn_Label
713,Harvey Craig,male,42,harvey.craig@company.com,919434825555,24,plumbing,Night,16,0.73,1.1,4187.78,2025-02-19,1,8.3,16,2012-10-03,2024-09-29,184,-56.0,"[2, 3, 4, 5, 7, 8, 9, 10]",5,52306.94,3269.18375,1763.85,1.0,6,0,0,1,16,192,9,14,0.19553232821309907,0,8,51,8.3,2.9233476504100055,6,2,4.450512089006604,11,184,-0.2903792449642938,0.10368617284522386,None,0,0,0
714,Amanda Linsky,none,40,amanda.linsky@yahoo.com,917660378772,47,carpentry,Night,38,0.39,4.1,3920.16,2024-09-08,0,2.0,38,2012-07-04,2024-06-21,284,7.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1,104451.55,2748.725,4662.6,1.0,18,0,0,1,12,144,6,24,0.22564816583723676,4,9,25,2.0,4.333925724805726,2,3,9.552449569015034,16,284,0.36070836248168514,0.0025391176468778642,Repair,0,0,1
715,Martha Smith,female,27,martha.smith@gmail.com,918332627199,52,cleaning,Evening,48,0.54,3.8,2052.06,2024-03-28,1,4.1,48,2013-04-29,2024-09-11,202,38.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,146638.76,3054.974166666667,3038.41,1.0,13,0,0,1,8,96,7,15,0.22222138712547967,1,17,20,4.1,4.8224990610476475,4,1,9.682135882945227,10,202,-0.282280743674886,0.49002416103164026,Home Cleaning,1,0,1
716,Charles Mullins,male,46,charles.mullins@gmail.com,919050144160,32,carpentry,Afternoon,4,0.34,3.6,1261.36,2024-12-18,0,3.5,4,2014-11-09,2024-11-11,141,1218.0,"[3, 5, 9, 10]",3,7833.36,1958.34,820.6,1.0,2,0,0,1,3,36,3,28,0.1489854754676655,2,0,37,3.5,2.340242284700034,3,2,4.56116423360011,8,141,0.08918837417361292,0.4319579705111882,None,0,0,0
717,Mary Kelly,female,41,mary.kelly@yahoo.com,917265947776,32,cleaning,Afternoon,29,0.94,1.4,379.24,2024-04-27,1,7.4,29,2012-01-23,2025-01-01,90,-37.0,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",10,96075.32,3312.9420689655176,4214.13,1.0,9,0,0,1,6,72,2,23,0.18636715264261897,4,17,65,7.4,4.934946923654939,3,2,2.9388405881222357,6,90,0.4863893731354627,0.07051909990060168,None,1,0,0
718,Brooke Gilbert,female,57,brooke.gilbert@gmail.com,918334591630,14,painting,Night,49,0.19,2.8,3979.36,2025-01-04,1,3.9,49,2012-03-08,2024-10-27,156,-26.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",3,162855.56,3323.582857142857,1174.7,1.0,19,0,0,1,18,216,7,9,0.14252599196619203,3,5,65,3.9,4.51587937663331,1,2,5.122599810011721,16,156,0.21035787715274135,-0.1879928118344859,Home Cleaning,1,1,1
719,Cory Ruiz,male,64,cory.ruiz@yahoo.com,918812066637,48,electrical,Morning,14,0.94,4.8,491.77,2025-02-02,0,9.4,14,2012-06-27,2024-08-12,232,67.0,"[1, 2, 3, 5, 7, 8, 10]",1,46245.81,3303.2721428571426,4281.49,1.0,5,0,0,1,12,144,4,35,0.038734301796251,4,17,99,9.4,1.3476648066148078,0,3,3.2647208421835474,2,232,0.1808045219001425,0.1961063375326495,Repair,1,1,1
720,Tina Heath,none,29,tina.heath@gmail.com,917137624634,25,carpentry,Afternoon,20,0.33,4.4,4413.59,2024-08-07,0,4.4,20,2012-04-04,2024-07-04,271,-34.0,"[1, 3, 4, 5, 7, 8, 9, 10]",4,60987.1,3049.355,5015.35,1.0,7,0,0,1,1,12,9,2,0.2312598849740777,0,5,21,4.4,4.166996248265759,1,3,1.664400589392438,15,271,0.3254105678341792,-0.18058760648338967,None,0,1,1
721,Gregory Huntington,male,41,gregory.huntington@gmail.com,918489344549,29,cleaning,Evening,42,0.84,2.6,1174.41,2025-03-09,1,7.8,42,2012-02-11,2023-12-09,479,-35.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,132899.65,3164.277380952381,4741.32,1.0,12,0,0,1,8,96,7,46,0.0788046862806126,4,10,87,7.8,3.0673924803599264,2,3,7.014256731670447,0,479,-0.39763266304021005,0.47334996329164103,Repair,1,1,1
722,Joan Bottoni,none,34,joan.bottoni@company.com,919736007066,54,plumbing,Afternoon,29,0.71,1.1,1804.25,2024-10-12,1,7.9,29,2012-08-31,2024-05-26,310,-74.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",9,67437.77,2325.440344827586,2511.39,1.0,9,0,0,1,8,96,4,29,0.3571589433096525,3,14,73,7.9,1.3693196427783065,2,1,1.6176692137509918,1,310,-0.17969175208197508,0.09001684426029766,None,1,0,1
723,Charles Morgan,male,34,charles.morgan@gmail.com,918264840054,34,beauty,Night,8,0.06,2.0,2764.38,2025-03-25,0,4.6,8,2012-07-13,2023-12-09,479,-229.0,"[1, 2, 7, 9]",1,20468.37,2558.54625,3144.62,1.0,1,0,0,1,17,204,9,25,0.18865056383945358,0,19,48,4.6,1.9786903973056007,5,3,3.2893824152396105,3,479,0.33566222480199526,0.24422616506471007,Beauty,1,0,1
724,Elizabeth Gastelum,female,34,elizabeth.gastelum@company.com,916771448534,6,beauty,Afternoon,36,0.65,2.0,4577.0,2025-02-06,1,7.2,36,2012-07-10,2024-09-08,205,56.0,"[1, 3, 4, 5, 6, 7, 8, 10]",4,115768.17,3215.7825,749.88,1.0,7,0,0,1,9,108,4,26,0.2269652641629991,0,6,30,7.2,3.3921918364703245,9,1,6.294612285054985,2,205,-0.0443877652344572,-0.2038182979265596,None,0,0,1
725,David Wright,none,21,david.wright@outlook.com,919140279390,34,beauty,Night,42,0.98,3.9,4420.7,2025-02-22,1,4.7,42,2012-06-30,2024-05-01,335,-29.0,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",7,110594.79000000001,2633.209285714286,1768.45,1.0,16,0,0,1,2,24,9,29,0.3262130447335429,3,0,52,4.7,2.7821872187272323,0,1,8.095046185231642,4,335,-0.2966747532902959,0.41037559043715277,Home Cleaning,1,0,1
726,David Bowers,male,34,david.bowers@company.com,916160223126,44,cleaning,Morning,47,0.1,3.4,4539.96,2024-10-17,1,4.2,47,2012-08-02,2024-04-09,357,23.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,137152.63,2918.1410638297875,4503.97,1.0,22,0,0,1,9,108,9,29,0.42738242428656587,3,3,18,4.2,4.043237423287097,5,0,5.162257574612227,14,357,0.32170007751792296,-0.45861396504539453,Home Cleaning,1,0,1
727,Jeffrey Collazo,male,25,jeffrey.collazo@outlook.com,918947862632,23,beauty,Night,28,0.11,1.4,1568.13,2024-05-21,1,4.2,28,2012-04-08,2023-12-22,466,136.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",7,89012.51,3179.0182142857143,3222.49,1.0,5,0,0,1,18,216,8,10,0.3152978825742902,2,5,92,4.2,3.130267414191281,6,0,5.071440008538267,9,466,0.4840285857718708,-0.050915323001561874,Repair,1,1,1
728,Rebecca Kim,none,40,rebecca.kim@company.com,919205759149,35,painting,Night,10,0.69,3.3,4334.7,2025-02-08,0,7.3,10,2015-02-24,2024-05-03,333,90.0,"[2, 3, 4, 5, 8, 10]",10,32041.86,3204.186,3479.52,1.0,3,0,0,1,1,12,6,19,0.08181349912209229,2,9,44,7.3,1.1241550238748328,0,1,1.8775179748015385,5,333,0.39679161513990613,-0.48965812585125923,Repair,0,1,1
729,Hattie Martin,female,55,hattie.martin@company.com,917939586631,42,plumbing,Afternoon,21,0.45,3.8,2150.02,2024-09-04,1,8.4,21,2012-03-02,2023-12-18,470,-131.0,"[1, 2, 3, 5, 6, 7, 8, 10]",6,64955.2,3093.1047619047617,4006.39,1.0,6,0,0,1,16,192,5,24,0.49590673442402916,2,14,9,8.4,4.532466199188683,2,3,3.905066449927406,5,470,-0.22814006381495822,0.26096440110105323,Home Cleaning,1,0,1
730,Lori Gonzalez,female,32,lori.gonzalez@gmail.com,917341756432,39,electrical,Morning,27,0.64,2.1,1221.3,2024-04-07,0,4.1,27,2012-05-19,2025-01-01,90,-37.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",4,78723.88,2915.6992592592596,3046.69,1.0,10,0,0,1,15,180,3,21,0.11907958671527592,1,0,5,4.1,4.0125036039671045,3,1,4.138798683637509,9,90,-0.17472157802640953,0.3432386359434997,Beauty,1,0,0
731,Linda Goodson,female,51,linda.goodson@company.com,918300693702,29,plumbing,Afternoon,45,0.56,3.6,1117.71,2024-05-21,0,5.8,45,2012-02-22,2024-11-21,131,4.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",7,116324.45,2584.987777777778,2304.23,1.0,14,0,0,1,18,216,4,33,0.38820404611339837,4,11,64,5.8,3.9519668621995794,6,4,9.003132971549798,11,131,0.49576462766023566,-0.25714461491741203,Beauty,1,1,1
732,Vickie Nave,female,42,vickie.nave@outlook.com,918995259726,22,beauty,Morning,4,0.54,2.3,2625.74,2024-05-23,0,7.5,4,2013-11-22,2021-04-13,1449,220.0,"[3, 6, 10]",3,12549.810000000001,3137.4525000000003,2824.8,1.0,2,0,0,1,11,132,3,14,0.339151343435307,0,18,84,7.5,3.6592411840233567,0,1,7.432509901623493,19,1449,0.004376248022999407,-0.32615595719081203,Beauty,0,1,1
733,Jesus Victor,none,30,jesus.victor@gmail.com,917701531597,40,cleaning,Afternoon,11,0.39,3.2,1580.92,2025-01-06,0,4.3,11,2012-05-06,2022-12-19,834,-302.0,"[1, 2, 3, 5, 7, 9]",3,25084.24,2280.3854545454546,2890.19,1.0,2,0,0,1,18,216,5,6,0.47063399709594184,0,12,57,4.3,3.8519911049609523,1,2,6.560408974173028,18,834,-0.015323544156768731,0.29154241831709526,Beauty,1,1,1
734,Ronald Pierson,male,34,ronald.pierson@yahoo.com,919351559029,37,beauty,Evening,18,0.93,3.7,558.31,2024-07-13,0,6.6,18,2012-12-20,2024-08-05,239,152.0,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",7,55823.24,3101.291111111111,1787.96,1.0,4,0,0,1,3,36,5,14,0.17973068452236282,1,15,18,6.6,2.7886391412225398,7,0,9.663059422286032,7,239,0.14836618588572104,-0.36889335233818166,Home Cleaning,0,1,1
735,William Mckay,male,36,william.mckay@outlook.com,919331528722,40,beauty,Evening,1,0.25,3.5,2255.32,2025-01-25,0,3.4,1,2022-11-15,2022-11-15,868,0.0,[7],7,1297.04,1297.04,1297.04,1.0,0,0,0,0,17,204,1,41,0.27200479600835015,3,1,20,3.4,1.47821659927406,5,4,8.542833698927323,6,868,-0.4545361874556312,-0.295507548311172,None,0,0,1
736,Shawn Hacker,female,57,shawn.hacker@company.com,917838645906,11,painting,Afternoon,8,0.41,2.0,502.35,2024-05-26,1,3.9,8,2015-04-06,2022-03-12,1116,322.0,"[2, 3, 4, 6, 7, 10]",2,19973.43,2496.67875,1658.14,1.0,3,0,0,1,1,12,8,4,0.28592835696575764,4,11,57,3.9,4.404792841405785,4,0,8.309932189017854,4,1116,0.431958064203675,-0.2055558878167244,Beauty,1,0,1
737,Paula Fleming,none,32,paula.fleming@company.com,918630275385,44,electrical,Evening,39,0.53,4.7,4986.23,2025-01-07,1,2.0,39,2012-07-26,2022-11-28,855,-71.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,122031.6,3129.015384615385,2417.5,1.0,16,0,0,1,5,60,8,37,0.1321745483071923,4,3,28,2.0,1.5692888877489986,9,1,5.120722442622303,7,855,-0.01156143222481798,-0.22321555738508203,Home Cleaning,1,1,1
738,Luciano Harris,male,58,luciano.harris@gmail.com,918704757886,15,beauty,Night,1,0.6,3.7,4403.17,2024-11-22,1,5.8,1,2015-12-28,2015-12-28,3382,0.0,[6],6,2403.53,2403.53,2403.53,1.0,0,0,0,0,4,48,7,16,0.07991997373631686,3,2,6,5.8,3.331589876751627,1,4,4.354289191367057,2,3382,-0.46910603531733364,0.15306670455213123,Home Cleaning,0,1,1
739,Adrianne Pierre,female,53,adrianne.pierre@yahoo.com,919129949370,29,electrical,Night,29,0.5,5.0,3012.53,2024-09-27,0,6.3,29,2013-09-17,2024-11-25,127,-5.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",3,77777.39,2681.9789655172412,1238.78,1.0,7,0,0,1,17,204,1,22,0.18966230468346038,1,14,95,6.3,3.3105067134553505,3,3,6.267436304030458,10,127,0.4054547266563604,0.3130882698601065,Home Cleaning,1,1,1
740,Milton Stanley,male,50,milton.stanley@company.com,918431507700,7,beauty,Evening,1,0.06,3.2,766.57,2025-02-01,1,1.3,1,2019-11-14,2019-11-14,1965,0.0,[1],1,3506.05,3506.05,3506.05,1.0,0,0,0,0,9,108,4,36,0.4592039965002537,2,9,95,1.3,3.7614433086885404,5,0,4.4627818962509345,5,1965,0.14961768607023318,-0.4082354308181617,None,0,0,1
741,Brian Trujillo,none,65,brian.trujillo@outlook.com,919650535143,21,carpentry,Evening,15,0.67,4.4,1091.88,2024-06-09,0,7.7,15,2013-03-07,2023-04-07,725,73.0,"[2, 3, 8, 9, 10]",3,41500.979999999996,2766.7319999999995,3083.65,1.0,3,0,0,1,11,132,2,32,0.16519411111119528,0,16,35,7.7,1.4645207013014936,6,4,9.092549973692496,4,725,0.16957585836456124,-0.12932321071044328,Repair,1,0,1
742,Anna Willis,female,22,anna.willis@outlook.com,917176728462,15,electrical,Morning,34,0.0,3.8,2010.99,2025-03-13,0,1.9,34,2012-09-21,2023-07-12,629,67.0,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",8,105111.79,3091.5232352941175,916.57,1.0,13,0,0,1,5,60,1,43,0.38869261103645547,1,8,60,1.9,2.4479001108571516,4,1,1.240663683538553,2,629,0.1959074862248137,-0.38246300919906595,None,1,0,1
743,Mckenzie Dougherty,female,60,mckenzie.dougherty@gmail.com,918503686481,23,electrical,Night,14,0.2,2.5,3604.32,2024-04-05,1,4.3,14,2012-02-29,2023-01-01,821,302.0,"[1, 3, 5, 6, 7, 8]",3,46795.9,3342.5642857142857,3337.1,1.0,3,0,0,1,5,60,1,7,0.08989958076165394,4,7,49,4.3,3.854728039904791,3,0,7.540418424947826,15,821,0.05867403880615474,-0.09813973444948842,Home Cleaning,1,0,1
744,Carmen Delisi,male,26,carmen.delisi@gmail.com,919804545625,13,carpentry,Afternoon,25,0.4,1.2,676.28,2025-01-13,1,6.8,25,2012-11-18,2023-10-17,532,99.0,"[1, 2, 3, 4, 6, 8, 9, 10]",2,81167.75,3246.71,4467.32,1.0,6,0,0,1,18,216,8,1,0.19697473533569868,3,7,60,6.8,4.495696890224975,4,4,9.86791233261988,6,532,0.31806878273765427,-0.04704222847319617,Home Cleaning,0,1,1
745,Elizabeth Hewitt,female,53,elizabeth.hewitt@outlook.com,916062021509,31,painting,Morning,25,0.77,3.1,582.44,2024-04-04,0,7.4,25,2012-03-12,2024-10-22,161,107.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1,70268.37,2810.7347999999997,3752.66,1.0,8,0,0,1,1,12,6,5,0.3084146156509494,0,5,38,7.4,1.0255113739792088,9,4,7.391877371895853,5,161,0.45266636003876437,-0.03712020508291447,None,0,0,0
746,Maurice Miles,none,34,maurice.miles@outlook.com,917780691454,36,carpentry,Afternoon,4,0.39,3.1,1658.77,2024-08-22,0,4.1,4,2012-07-13,2023-12-19,469,750.0,"[6, 7, 9]",7,14631.31,3657.8275,5137.07,1.0,1,0,0,1,10,120,4,23,0.09353275049400168,2,15,43,4.1,2.64915862083366,6,1,6.738179315169163,4,469,0.1352173221739078,-0.4631123995280536,Repair,1,0,1
747,Ruth Bennett,female,51,ruth.bennett@outlook.com,919249547609,44,beauty,Night,22,0.67,4.9,1841.42,2024-09-08,0,7.7,22,2013-09-11,2024-05-20,316,-127.0,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",8,78778.06999999999,3580.8213636363635,3161.08,1.0,5,0,0,1,1,12,6,16,0.33183308829600844,4,15,68,7.7,4.027234297489554,9,1,2.4878873672483777,12,316,0.30405995507792116,-0.4464534732604909,Home Cleaning,1,0,1
748,Bradley Rhodes,male,47,bradley.rhodes@outlook.com,918702774283,28,painting,Evening,25,0.28,1.3,550.34,2024-04-07,1,2.7,25,2013-04-15,2024-02-11,415,-47.0,"[2, 4, 5, 6, 7, 8, 9, 10]",2,80005.77,3200.2308000000003,4773.8,1.0,9,0,0,1,2,24,1,8,0.40624777630471653,0,1,78,2.7,3.5135301879272265,0,3,6.036541282784972,17,415,-0.40274323499823794,0.3706401076468878,Beauty,1,1,1
749,Ernest Reyes,male,55,ernest.reyes@gmail.com,917620797329,35,cleaning,Night,11,0.82,1.2,2156.1,2024-10-25,1,5.8,11,2013-03-08,2023-05-10,692,-27.0,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",5,30841.37,2803.760909090909,3755.29,1.0,7,0,0,1,16,192,6,30,0.27967729502422195,2,2,99,5.8,4.757802456282551,2,0,8.33937518835894,3,692,-0.3138149879833705,0.32742185719982286,Beauty,0,1,1
750,Kathleen Tsang,female,41,kathleen.tsang@company.com,919900501107,54,painting,Afternoon,2,0.84,3.9,927.62,2024-06-06,1,7.0,2,2014-09-29,2022-11-03,880,2957.0,"[4, 9]",4,7502.49,3751.245,5512.22,1.0,1,0,0,1,12,144,3,20,0.4707472390009538,2,10,18,7.0,3.0179612981121418,0,3,3.227413331256254,15,880,-0.4502225660733785,0.3500393363703266,None,1,0,1
751,Nancy Moradian,none,55,nancy.moradian@yahoo.com,916210720179,17,carpentry,Evening,5,0.81,4.9,1865.57,2024-05-23,0,8.7,5,2012-10-14,2020-06-11,1755,209.0,"[3, 4, 5, 7, 10]",3,15004.24,3000.848,1668.16,1.0,2,0,0,1,15,180,9,27,0.36513602391204647,2,7,91,8.7,2.7252573410126133,2,3,9.961501143285458,17,1755,-0.21489577229002899,0.30521213111543755,None,1,1,1
752,James Pizarro,male,64,james.pizarro@outlook.com,918193816541,14,beauty,Evening,36,0.4,3.0,2514.48,2024-12-27,1,4.1,36,2012-04-18,2024-12-04,118,-92.0,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",7,102627.04,2850.7511111111107,724.07,0.9722222222222222,10,0,0,1,7,84,3,28,0.333211306210358,0,0,13,4.1,1.7144789505643252,2,3,6.234172760951862,17,118,0.1411145947343888,-0.23892078612337952,None,1,1,1
753,Eric Capps,male,51,eric.capps@outlook.com,916522326300,19,carpentry,Night,15,0.56,3.7,94.06,2024-08-31,1,9.0,15,2014-07-02,2024-10-18,165,4.0,"[1, 2, 3, 4, 6, 8, 9]",4,43787.89,2919.192666666667,3391.09,1.0,3,0,0,1,16,192,2,35,0.06041654290108494,2,6,41,9.0,1.5559249894729676,3,1,3.1942862583778218,19,165,-0.4465224830202169,-0.32620714127900763,None,1,0,0
754,Barry Smithers,male,49,barry.smithers@yahoo.com,917071828063,28,cleaning,Morning,30,0.83,2.6,4597.54,2024-09-08,1,1.4,30,2012-11-16,2024-12-17,105,-65.0,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",5,94937.31,3164.5769999999998,1024.54,1.0,10,0,0,1,9,108,3,7,0.3114171860238665,1,6,57,1.4,3.3504057673531924,9,0,5.717279223340395,15,105,-0.45174944525798655,0.46548604980482,Beauty,0,0,0
755,Kelly Lafave,none,58,kelly.lafave@company.com,919514413242,25,painting,Afternoon,18,0.12,1.7,4942.35,2024-05-23,0,3.3,18,2012-04-01,2024-02-20,406,-116.0,"[1, 3, 4, 5, 7, 8, 9, 10]",7,47995.04,2666.391111111111,686.05,1.0,7,0,0,1,1,12,5,45,0.2344407077690824,1,3,18,3.3,2.3462876803715327,7,0,9.557433290655057,10,406,-0.46542479862066366,-0.009668951440504503,Home Cleaning,1,0,1
756,Connie Stokes,female,27,connie.stokes@yahoo.com,916455243338,52,plumbing,Afternoon,8,0.66,2.9,3587.88,2024-08-01,1,1.4,8,2013-04-22,2024-10-17,166,-223.0,"[1, 5, 7, 8, 10]",10,27618.670000000002,3452.3337500000002,3677.28,1.0,2,0,0,1,4,48,4,4,0.28681175007955645,2,3,93,1.4,2.94179246091775,6,2,5.079853576329104,15,166,0.4580139980548844,0.24096408871383257,None,0,1,0
757,Muriel Booth,female,38,muriel.booth@company.com,919310851932,12,carpentry,Afternoon,28,0.71,4.9,2993.42,2024-06-28,0,5.3,28,2012-02-09,2024-08-10,234,-45.0,"[2, 3, 4, 5, 7, 8, 10]",7,61806.6,2207.3785714285714,2518.98,1.0,13,0,0,1,13,156,4,22,0.1706834219475131,1,0,13,5.3,3.06179770583302,5,3,4.29881547830864,2,234,-0.12794076405688826,0.014252250692225021,Beauty,0,0,1
758,William Garcia,male,64,william.garcia@gmail.com,918896844102,51,plumbing,Afternoon,20,0.05,1.7,2586.36,2024-06-24,1,8.6,20,2012-11-25,2024-08-11,233,-66.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",3,60926.17,3046.3085,4456.3,1.0,7,0,0,1,6,72,3,11,0.10918679968447548,1,14,75,8.6,3.919140944103253,8,0,5.456447538845543,14,233,-0.2248142508958576,-0.34244334713649016,Repair,0,0,1
759,Robert Schrader,male,27,robert.schrader@company.com,916834190204,29,beauty,Evening,49,0.4,3.2,3994.86,2024-12-25,0,3.8,49,2012-07-15,2024-11-29,123,42.0,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",2,135175.62,2758.6861224489794,2190.23,1.0,22,0,0,1,17,204,5,6,0.2894526086719796,1,14,53,3.8,2.968278751273705,3,1,3.269106861285681,14,123,0.21417662721656483,0.16014215382183505,Home Cleaning,1,0,0
760,Andrew Stoddard,male,44,andrew.stoddard@outlook.com,918051913802,28,painting,Morning,9,0.52,4.6,2891.19,2024-09-12,0,3.0,9,2015-02-02,2024-02-27,399,215.0,"[2, 4, 5, 7, 8, 9, 10]",2,18901.440000000002,2100.1600000000003,4435.54,1.0,2,0,0,1,19,228,7,28,0.38197619863161847,2,9,52,3.0,4.129675260921795,8,1,7.056032892572894,8,399,-0.4738760466668187,0.2062075060194516,None,1,0,1
761,Ralph Paquin,male,31,ralph.paquin@company.com,917991835766,23,electrical,Night,12,0.5,3.8,4282.17,2025-02-14,0,3.7,12,2012-03-11,2023-07-27,614,338.0,"[1, 2, 6, 7, 8, 9]",7,39209.41,3267.450833333334,1524.01,1.0,4,0,0,1,19,228,9,36,0.3502804232578504,4,8,8,3.7,3.665448103584524,7,0,5.628433273861163,5,614,-0.023763855486799823,0.15135850127821515,Home Cleaning,1,0,1
762,Viola Munoz,female,35,viola.munoz@company.com,916216368689,14,painting,Night,1,0.39,2.7,4061.2,2024-06-07,1,1.2,1,2017-12-07,2017-12-07,2672,0.0,[5],5,2452.3,2452.3,2452.3,1.0,0,0,0,0,5,60,8,23,0.34414633927535926,1,0,8,1.2,4.106288454713626,5,0,8.608687606065839,2,2672,0.4680651452535891,-0.24065368594273628,Repair,1,0,1
763,Kenneth Farnsworth,none,33,kenneth.farnsworth@yahoo.com,917441430076,50,cleaning,Night,30,0.07,4.8,1648.88,2024-08-10,0,4.9,30,2012-06-09,2024-03-17,380,60.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1,103943.85,3464.795,2356.79,1.0,12,0,0,1,1,12,9,14,0.203186529321341,4,3,14,4.9,3.2592578106589216,7,1,9.321230933193398,2,380,-0.21166100272710653,0.41140932642806216,None,0,0,1
764,Jacqueline Pratt,none,54,jacqueline.pratt@gmail.com,917154974566,23,beauty,Night,21,0.85,2.4,3560.05,2025-01-23,1,7.9,21,2012-05-08,2024-04-30,336,26.0,"[1, 2, 3, 5, 6, 7, 8, 9]",9,61415.69,2924.556666666667,4386.67,1.0,4,0,0,1,18,216,6,34,0.18565711414956154,4,17,45,7.9,4.142830815388576,1,4,7.667853869605747,11,336,-0.20973902860943872,0.18798357433452617,Repair,1,0,1
765,Nancy Fanno,female,40,nancy.fanno@gmail.com,917767164473,29,carpentry,Evening,39,0.77,2.6,4585.87,2024-12-24,0,5.2,39,2012-07-06,2025-01-06,85,24.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,108550.8,2783.353846153846,3446.81,1.0,13,0,0,1,3,36,3,5,0.24527440803860168,0,18,9,5.2,4.488137495552011,3,3,7.21503335538717,16,85,0.48972557693661234,-0.40391135845543236,Beauty,1,0,0
766,Anthony Young,male,30,anthony.young@gmail.com,916414639260,6,cleaning,Morning,43,0.54,3.9,2445.19,2025-02-09,1,2.0,43,2012-05-02,2024-10-27,156,75.0,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",6,153350.53,3566.2913953488373,5192.1,1.0,18,0,0,1,12,144,1,37,0.47318386606886675,3,10,25,2.0,4.228443450564225,7,0,7.789894150287989,2,156,0.2543805510513476,-0.30843548731993575,Home Cleaning,1,0,0
767,Keely Rice,female,25,keely.rice@company.com,919626312564,36,plumbing,Night,48,0.87,4.0,1916.87,2025-03-17,0,4.6,48,2012-01-13,2024-02-21,405,-21.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",6,131653.63999999998,2742.7841666666664,1845.6,1.0,15,0,0,1,5,60,5,9,0.3236826769313558,2,7,46,4.6,1.8233154590474876,7,4,6.538038304722511,9,405,0.46102489275374126,0.23930189409774072,Repair,0,1,1
768,Antonio Sanchez,none,64,antonio.sanchez@gmail.com,918346033207,22,beauty,Morning,37,0.02,2.4,916.59,2024-09-10,1,4.7,37,2012-08-18,2024-09-15,198,-68.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",5,111920.08,3024.8670270270272,3758.89,1.0,11,0,0,1,3,36,9,46,0.4781479160034081,1,15,42,4.7,1.748784838906826,4,0,5.376096942878973,16,198,0.278425715452853,-0.35711652658457904,Repair,1,1,1
769,Susan Lacy,female,50,susan.lacy@gmail.com,917081963073,16,cleaning,Afternoon,8,0.61,2.1,101.17,2025-01-14,1,4.4,8,2012-02-19,2021-04-12,1450,187.0,"[1, 2, 3, 4, 5, 6, 9]",5,23428.69,2928.58625,1907.51,1.0,2,0,0,1,11,132,3,17,0.24019649521768233,4,13,51,4.4,3.357312451770162,6,3,1.4864190452257646,19,1450,-0.46995778180391024,-0.04208947665363405,None,0,1,1
770,Bobbie Murray,female,51,bobbie.murray@company.com,919512344278,15,beauty,Morning,13,0.86,3.1,2642.71,2024-07-21,0,3.0,13,2012-08-27,2023-05-24,678,-271.0,"[1, 2, 3, 4, 8, 10]",8,39195.77,3015.0592307692305,2547.28,1.0,5,0,0,1,1,12,1,25,0.381724976990224,0,18,11,3.0,3.3422990633899423,0,3,8.17791280888347,4,678,-0.23957217173997947,-0.1785027386899246,None,0,1,1
